Costs,Total,Zone1,Zone2,Zone3,Zone4,Zone5,Zone6,Zone7,Zone8,Zone9,Zone10,Zone11,Zone12,Zone13,Zone14,Zone15,Zone16,Zone17,Zone18,Zone19,Zone20,Zone21,Zone22,Zone23,Zone24,Zone25,Zone26,planning_year,model,percent_total,case,scenario,configuration,child_scenario
cNetworkExp,3769214518.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,6950586060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.0,full-base-50,base,base,carbon_price
cCO2,30063305641.6,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,TEMOA,0.1,full-base-50,base,base,carbon_price
cFix,147192214191.5,5.31009812643e9,2.85778302822e9,4.2155944020400004e9,6.871141946440001e9,7.512915949780001e9,7.55466721191e9,3.473899817680001e9,4.1785264348500004e9,8.99015888787e9,6.842373907139998e9,9.153449773300003e8,3.42546273763e9,3.351206216600001e9,3.4938114997700005e9,9.18215069651e9,9.96517842331e9,5.17662811868e9,2.94609542226e9,2.61446577662e9,7.60375175971e9,7.381580131559999e9,8.422897915580001e9,6.8927507804400015e9,5.053238133830001e9,1.041035142526e10,2.55014046404e9,2040,TEMOA,0.6,full-base-50,base,base,carbon_price
cVar,47731144824.7,1.16191034863627e9,1.6951439642761452e9,2.996065008152903e9,5.39782321493469e9,2.417200557871752e9,1.7903558003056595e9,1.4093595866599016e9,2.3249728877061e9,2.35471681398947e9,1.4031234441183586e9,1.0369015913958617e9,5.676811693388656e8,1.4036923670886922e9,8.906823239135954e8,6.107368724848604e9,4.956600505720479e9,2.2445530040766147e8,2.762918912544177e8,1.721362409311489e8,6.572388680356994e8,3.2313379239211617e9,2.228257487282697e9,3.8939351330280104e9,1.313587555756333e9,4.156647618965275e9,2.814284853307802e8,2040,TEMOA,0.2,full-base-50,base,base,carbon_price
cNSE,819061955.1,3.474527097800092e7,14625.042150856614,1.7276657077022374e7,4.566562907883236e6,4.5377681723526895e8,14286.423703754259,4.478569146160643e6,14170.487282658942,2.0100822688551195e7,100684.21305386562,2.452283298395049e8,12281.654696006995,13365.187795255344,4.236866784770566e6,16267.542510163861,15421.297473460332,13911.471706471748,13033.205478612063,12383.500283834432,13705.30669784208,1.8829201572151348e7,15138.312712247349,15273.834305076056,14507.74379173506,1.5512599453961896e7,11202.156986691884,2040,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,5165795478.1,1.6166140767077008e8,1.9884421562589747e8,2.9621349514082235e8,5.590483268484668e8,1.1119625495217912e8,2.5316106448047817e8,8.98420133076857e7,3.053316823655793e8,3.021137220967379e8,8.6547133570917e7,2.428558496423311e7,2.3380203200609386e7,1.3050979057286543e8,7.300105684416755e7,2.025807431417635e8,2.8266020209205246e8,6.787514680318587e7,4.947433330234579e7,4.238139548717215e7,1.1245874069664082e8,2.940635850818835e8,2.1110058089112833e8,4.420757043723427e8,2.002396370954807e8,6.02408115155675e8,4.3341342364930466e7,2040,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,5427472655.2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2040,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,6617769989.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.0,full-base-50,base,base,carbon_price
cCO2,31598839001.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2040,TEMOA,0.1,full-base-50,base,base,carbon_price
cFix,172494558915.2,6.876590452139999e9,3.9157304590899997e9,5.28809260304e9,7.9607797895e9,8.4475706976e9,8.591029823749998e9,3.88796402618e9,4.94348213178e9,1.102522378606e10,8.691191408029999e9,1.12986090289e9,3.73145141055e9,3.5365314949999995e9,4.2872399695799994e9,1.0492897458470001e10,1.120842969199e10,6.065332071829999e9,3.3149744241100006e9,3.05377622272e9,8.5719408520199995e9,8.255781101739998e9,9.693421245859999e9,8.23630004154e9,6.032977663439999e9,1.2523777361230001e10,2.7322118250300007e9,2045,TEMOA,0.6,full-base-50,base,base,carbon_price
cVar,52861501973.3,1.3426916601977303e9,2.004783511236588e9,3.728277066996644e9,5.808486681486035e9,2.469172071857196e9,2.361043956931142e9,1.4902814161505244e9,2.4681710685531864e9,2.555567000665411e9,1.833431926775045e9,1.0746515144156024e9,5.677198311903515e8,1.2988417471075292e9,7.558411561701659e8,6.505117025470176e9,5.363321712068679e9,1.7202609721913445e8,2.2163147868674025e8,1.3155933821910617e8,5.016723486082083e8,3.685074613850491e9,2.567074152136125e9,4.282421584738904e9,1.525708594856119e9,4.605259379995331e9,1.8690044540326217e8,2045,TEMOA,0.2,full-base-50,base,base,carbon_price
cNSE,1426818766.1,7.21281121360068e7,2.0098086707877326e6,6.231370258180991e7,2.090852425274685e7,4.648686179433988e8,1.8507214365835723e7,3.1140075412874124e6,12899.046783788439,9.426589537782855e7,2.4558829422892936e7,3.541781293999463e8,11978.101184084422,12512.797265420326,1.4146542780972937e7,14637.766628729625,1.565162860902996e7,3.766164216797743e6,4.240573888639624e6,12097.095857215592,1.2794505012893327e7,4.2997996949786514e7,6.4546348412296e7,3.3911466715891406e7,3.882934650262575e7,7.900579213488403e7,11434.334395593527,2045,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,5133255018.9,1.750950412383755e8,2.365488817393947e8,2.877878329848229e8,5.387530193497095e8,1.2063897855632094e8,2.4282490976070455e8,7.747336871880355e7,3.061828279141022e8,2.896074496962546e8,1.0627483384073132e8,1.900993868128414e7,2.3571574827010203e7,9.82798991519811e7,6.0091173100287996e7,1.6509649396688116e8,2.3289714697493663e8,5.952324625013879e7,3.902355747697643e7,3.233593886117998e7,1.020674978538882e8,2.752709471024583e8,2.3145064612049976e8,4.92149847950334e8,2.1590159907738876e8,6.728547303677185e8,3.254363736333056e7,2045,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,6512172088.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2045,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,6645225407.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.0,full-base-50,base,base,carbon_price
cCO2,35606607642.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2045,TEMOA,0.1,full-base-50,base,base,carbon_price
cFix,192198232927.2,7.800774738510001e9,4.848343139969999e9,6.91819759629e9,8.95856036101e9,8.73060473852e9,9.26775762143e9,4.31813585881e9,5.534309892e9,1.2043232871180002e10,1.0209729269199999e10,1.2917678542899997e9,3.8968896217699995e9,3.59329146929e9,5.00964529579e9,1.0967175901880001e10,1.1776806535120005e10,7.20370619705e9,3.476221768510001e9,3.39272349364e9,9.16179997664e9,9.408153782690002e9,1.080446048691e10,9.42286182371e9,6.885932878830001e9,1.4114895595319998e10,3.16225415886e9,2050,TEMOA,0.6,full-base-50,base,base,carbon_price
cVar,53412668028.6,1.276520686925421e9,2.1316083189782221e9,3.6272797996591606e9,5.929844674571138e9,2.441433992575743e9,2.6388710852525134e9,1.5029572789291854e9,2.7777355093677983e9,2.544501072451426e9,2.0523352278843577e9,1.0567407662280818e9,5.929836097686256e8,1.126815918241933e9,5.839712094431077e8,6.607698267564914e9,5.368099900345372e9,1.8693215247593018e8,1.6737602370159236e8,1.179655429009067e8,4.333847986577896e8,3.6849956938227444e9,2.473316811729434e9,4.2641416962044907e9,1.3390093509945202e9,4.670303550727121e9,1.2646454694490542e8,2050,TEMOA,0.2,full-base-50,base,base,carbon_price
cNSE,1470599502.4,9.526679386230695e7,28053.921053206086,2.9011399612739064e7,4.451108799324108e7,4.449973162199003e8,4.054946407817995e7,1.5781876403195092e7,8.841649636317544e6,1.0744943855270703e8,3.1610370541339383e7,2.79753373023279e8,23266.402853169115,1.44282309460572e7,1.064272591296466e7,33283.21533212904,1.7356953978743944e7,29551.27523689271,2.4602003326802097e7,26449.871789534205,1.3397116606718332e7,6.5074064967383645e7,6.655165417149401e7,3.751528622552155e7,3.4005854596202955e7,8.909134348160742e7,20893.62428660515,2050,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,4410939768.4,1.4322976648653466e8,2.6452339956109005e8,2.5219476190719882e8,5.708446843289965e8,1.2853278048530482e8,1.98313610239519e8,4.480255548007304e7,2.4788749534284437e8,2.6472718183670536e8,1.0514544539122805e8,1.6294201307080187e7,2.6178732143849798e7,5.567867916705634e7,4.860787506783441e7,1.1635651879334895e8,1.574681692065854e8,4.24403585899451e7,2.158336438068877e7,2.0110563618968233e7,7.827381780165115e7,1.6625218786194354e8,1.7867112836352867e8,3.780218075712674e8,1.61135341780172e8,6.998731712654288e8,2.379217037979088e7,2050,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,7019802259.1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2050,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,6310619457.7,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.0,full-base-50,base,base,carbon_price
cCO2,36027871056.5,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,TEMOA,0.1,full-base-50,base,base,carbon_price
cCO2,715500014624.3,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.1,full-base-50,base,base,carbon_price
cFix,2802679375052.4,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.6,full-base-50,base,base,carbon_price
cNSE,15933305667.8,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-50,base,base,carbon_price
cNetworkExp,89307821742.5,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-50,base,base,carbon_price
cStart,74000914725.1,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-50,base,base,carbon_price
cVOM,147834893264.7,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.0,full-base-50,base,base,carbon_price
cVar,1009739191330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,NPV,TEMOA,0.2,full-base-50,base,base,carbon_price
cFix,63403109908.7,2.334211385e9,9.061969310000001e8,8.3642193e8,1.7452652449999998e9,1.9405474950000002e9,4.1398174e9,1.4254086025999997e9,2.3959754574e9,3.5119870490000005e9,2.393493309e9,1.04410532e8,1.388397187e9,2.490693138e9,1.213130736e9,4.0515328609999995e9,4.4249284337e9,2.1295547776000004e9,1.320537263e9,1.699599092e9,2.22765765e9,4.3369514194e9,4.2728027279999995e9,3.085020936e9,2.626372116e9,5.322168175e9,1.08002806e9,2027,USENSYS,0.4,full-base-50,base,base,carbon_price
cVar,50957084894.5,1.2481624136969385e9,1.684690743136324e9,1.7207496543469975e9,6.278291821014643e9,2.235820691510688e9,1.6045880137631469e9,1.72902726048558e9,3.6557138962367616e9,2.1116164653318584e9,1.0392552717294279e9,7.042088257337402e8,1.0824004428610268e9,1.7598006527402122e9,1.7267015267958558e9,5.61553831464879e9,5.272462672203636e9,3.828682351250623e8,6.197997736056327e8,2.8632095398298067e8,1.1974064282618625e9,3.371161369994593e9,2.8579163326928988e9,4.648856504648656e9,1.749694564243936e9,4.613295738954869e9,4.8688172827179927e8,2027,USENSYS,0.3,full-base-50,base,base,carbon_price
cNSE,1153116.8,23961.010099962434,23913.809183856312,23895.717772936525,24646.669901935722,550281.4707824475,23961.48154240511,24136.53264108415,24472.151834978686,24363.557963997057,23945.800939016008,24118.603407278868,23947.629699859455,24054.300125777827,23999.67458264503,24230.820681888832,23983.514037484565,23945.63310018976,24132.831935002665,24009.78270174233,24089.608262044585,23934.5028541384,24050.086468507045,24134.967961623726,24449.872228971155,24431.20815034166,24025.585524487367,2027,USENSYS,0.0,full-base-50,base,base,carbon_price
cStart,629758799.8,4.670312079230677e6,1.8802501904579098e6,3.640767976667147e6,6.674792994876308e6,4.013376552712713e6,4.902253614482606e7,9.625967154130645e6,9.756383623597743e6,9.931454936309999e7,939606.0012367184,4.376732826793086e6,404684.869041125,1.6643786673311109e7,2.8323729431473347e6,2.460119466368551e7,3.746738538679564e7,1.0624636350849587e7,2.792409066877567e7,1.7212162936084397e7,4.774308285306872e7,1.9176612125643812e7,9.485030731337037e6,8.72287777552305e6,6.191161063059036e6,1.890792535292066e8,1.7735192330576856e7,2027,USENSYS,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-50,base,base,carbon_price
cNetworkExp,427556165.3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2027,USENSYS,0.0,full-base-50,base,base,carbon_price
cVOM,8726145401.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.1,full-base-50,base,base,carbon_price
cCO2,43517037036.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2027,USENSYS,0.3,full-base-50,base,base,carbon_price
cFix,100613931756.5,3.271438397e9,1.7450833659999998e9,2.1188023739999998e9,4.5480968662e9,4.1084886716e9,6.153498976e9,2.832964755e9,3.3277720909999995e9,5.486045735e9,3.9427685079999995e9,9.0716512e7,1.993912463e9,2.490418022e9,2.504716522e9,6.264708578200001e9,7.786238918999999e9,2.9080114186e9,2.2078499879999995e9,2.0086688449e9,4.490466525e9,6.065259854999998e9,6.263334558999999e9,5.738488149000001e9,3.631372401e9,7.057574798000001e9,1.5772344620000002e9,2030,USENSYS,0.6,full-base-50,base,base,carbon_price
cVar,37797579994.0,7.754664831982267e8,1.3406102295197809e9,1.3069636184285257e9,4.691327899551656e9,1.6268479068704338e9,1.035007011088351e9,1.180905411368238e9,2.4302797811386914e9,1.5393722042123601e9,6.59928710851679e8,6.040284879536291e8,7.550032462731876e8,1.5593353684086752e9,1.2549688129640129e9,4.976604952989247e9,3.6826310713751087e9,2.3095027834293413e8,3.057273920357185e8,1.6891813621382618e8,8.116874875259683e8,2.669237379403526e9,1.9056720594985545e9,3.7153799029579105e9,1.1276366228097818e9,3.4971978247245975e9,4.051660226210308e8,2030,USENSYS,0.2,full-base-50,base,base,carbon_price
cNSE,560307.3,20410.933551459446,20860.449268660454,23392.990087972514,22002.73896221711,23035.99544410556,22600.193454814857,20635.272430311936,19397.176750018552,19805.495305180953,23646.73072182538,21091.933582179776,19764.406255904116,21105.943293545522,21307.495722402928,24921.82812432599,25171.079358025847,18770.001638456273,20029.1775232153,17435.309085884623,20916.798511584173,22226.65284488432,23790.239900058856,24705.843002707512,19420.895756398924,25929.316785732102,17932.391497994387,2030,USENSYS,0.0,full-base-50,base,base,carbon_price
cStart,1705282374.6,2.619789054229162e7,2.7697371958923176e7,4.6844134929569796e7,1.3391063805430727e8,3.976270504521045e7,9.170270337059724e7,4.6630961507032745e7,1.0560762195883004e8,1.4413814584635124e8,1.5314822012108723e7,1.662083421696358e7,1.3016766211974919e7,5.5116223496322416e7,3.7664221636519745e7,7.571807946207751e7,1.5520005427965787e8,1.796194740990725e7,2.0479392361860212e7,1.5995209010496968e7,5.135719146402556e7,8.143740153831516e7,5.3293927567226864e7,8.879067391994745e7,2.896272997980883e7,2.868931061925953e8,2.8967620623723395e7,2030,USENSYS,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-50,base,base,carbon_price
cNetworkExp,2694161947.9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2030,USENSYS,0.0,full-base-50,base,base,carbon_price
cVOM,6459274308.3,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.0,full-base-50,base,base,carbon_price
cCO2,24931021377.4,,,,,,,,,,,,,,,,,,,,,,,,,,,2030,USENSYS,0.1,full-base-50,base,base,carbon_price
cFix,126959260114.8,4.312490993e9,2.309125196e9,3.0219346609000006e9,5.927651993400001e9,6.720355855400001e9,7.175421002999998e9,3.277569682e9,3.8987765568e9,7.377555068000001e9,5.356053217e9,1.0098294020000001e9,3.0221552930000005e9,2.969177423e9,3.2227700050000005e9,7.7106367289e9,8.8358269879e9,3.8372504286000004e9,2.653033687e9,2.1581630899e9,6.135222127999999e9,6.736163186999998e9,7.404568016e9,6.519645339e9,4.446552594000001e9,8.868666198e9,2.0526653820000002e9,2035,USENSYS,0.6,full-base-50,base,base,carbon_price
cVar,44537808850.2,1.0102401118489347e9,1.7794669813025568e9,1.9675687992695823e9,5.1025850927898445e9,2.0957488208264453e9,1.50569484020362e9,1.4146205241624753e9,2.628986332469156e9,2.09666875617803e9,8.836151130413585e8,1.216637496796483e9,6.091619418337425e8,1.6008259805528483e9,1.0410700716617752e9,5.931852117334158e9,3.6877396828880315e9,3.299392763475679e8,3.454644999662985e8,2.165656476308257e8,8.412819649384323e8,3.1759004963714027e9,2.0768129650206442e9,4.271432826221736e9,1.412048197361659e9,3.9094561909752707e9,3.741167810533229e8,2035,USENSYS,0.2,full-base-50,base,base,carbon_price
cNSE,30395045.8,30530.66822807906,30562.11530204219,30849.4334681125,30988.34881151178,30627.26660890059,30651.560767686507,30462.63331183528,30683.375464399098,30431.752195454865,2.962950511672357e7,30467.24506434316,30250.393899636012,30554.562422050054,30479.91144338727,31082.073432613175,31048.819658515276,30281.337371095273,30337.84696412442,30064.639254576367,30535.803883880297,30701.735101599526,30806.077356066457,31014.694228102908,30668.14369089347,31448.51273361634,30011.690150303788,2035,USENSYS,0.0,full-base-50,base,base,carbon_price
cStart,3802700689.9,8.045446857742272e7,1.1750136927444112e8,1.551825004538934e8,4.290832812775631e8,8.399407885895325e7,2.2501252569707674e8,8.936243027842045e7,2.0675501300716245e8,2.3813567901516885e8,3.178244601140982e7,2.526912058942544e7,2.0269026078999214e7,1.2604902538215864e8,6.3497405744850315e7,1.5055645711703908e8,2.936641340936238e8,5.257084585816901e7,3.811293771837927e7,3.647057811174334e7,9.445051543456258e7,1.9940526232096425e8,1.586311698398467e8,2.7967789211501825e8,1.135077495335475e8,4.5622519623756886e8,3.707958131743398e7,2035,USENSYS,0.0,full-base-50,base,base,carbon_price
cUnmetRsv,0.0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,full-base-50,base,base,carbon_price
cNetworkExp,3687688732.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2035,USENSYS,0.0,full-base-50,base,base,carbon_price
cVOM,6987692658.8,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.0,full-base-50,base,base,carbon_price
cCO2,30451643273.2,,,,,,,,,,,,,,,,,,,,,,,,,,,2035,USENSYS,0.1,full-base-50,base,base,carbon_price
cFix,147788714227.7,4.93030242e9,2.777404371e9,4.3691935729e9,6.8423571572e9,8.297671481400001e9,7.4986017494e9,3.5050795689999995e9,4.2462171228000007e9,8.960302952199999e9,6.7819669148e9,1.2879552899999998e9,3.7090518308e9,3.3667092623999996e9,3.6262093384e9,9.3072466015e9,9.825051266300001e9,5.218980331700001e9,2.6468555690000005e9,2.5312559129e9,7.098031771999998e9,7.431778136799998e9,8.145568997999999e9,7.428677863999999e9,5.101538543e9,1.04685773222e10,2.386128878e9,2040,USENSYS,0.6,full-base-50,base,base,carbon_price
cVar,48062404170.8,1.3304773668596017e9,1.7648441192036476e9,3.0940636126373897e9,5.44228121317504e9,2.4033269690930176e9,1.6862165230116003e9,1.434883689652334e9,2.3615586812742915e9,2.5814130430241604e9,1.2653191844317517e9,1.1747024527726395e9,5.076084892364965e8,1.4128191954539335e9,8.459328432352995e8,6.274663882776205e9,4.475412270799957e9,2.3788326242460606e8,2.842082814071865e8,1.7350578386246684e8,6.759488200032666e8,3.2532118760866494e9,2.248061517882265e9,3.900052874162665e9,1.497336377282578e9,4.0674665088757234e9,3.061872467486064e8,2040,USENSYS,0.2,full-base-50,base,base,carbon_price
cNSE,30405681.5,33830.87268272399,33775.24605614665,33798.00220729597,33961.062016828866,1.6413608355222708e6,33817.18408456844,33652.1939391393,33860.70584582432,3.356341233744869e6,1.6667096061735626e7,35526.04727784851,33536.57408283054,33772.78247097574,33729.997594442066,34043.18972273829,33954.74174640146,33678.91702389811,33631.550014770684,33551.41358990783,33811.54953785305,33842.02543538041,33922.114445922845,33948.9445411786,33588.19043352125,7.9960623292741375e6,33587.741135515826,2040,USENSYS,0.0,full-base-50,base,base,carbon_price
cStart,5057609989.6,1.6311958926025915e8,1.9287495943867248e8,2.825834928782585e8,5.512784336418589e8,1.1582024907514983e8,2.50899271850617e8,9.137611225038539e7,3.04259824291043e8,3.1083464667638427e8,7.575669234083416e7,2.0217937457206406e7,1.9236933237156846e7,1.3601536389375675e8,6.3024875908904895e7,1.6490883232184032e8,2.9391164983226275e8,6.903015157779011e7,5.189916208202927e7,4.286256584718248e7,1.1630102564088838e8,2.4288239003961742e8,2.159966603676937e8,4.4781459653123635e8,1.9318920331427795e8,5.991065570437883e8,4.240881278173001e7,2040,USENSYS,0.0,full-base-50,base,base,carbon_price
